,date,state,positive,negative,pending,hospitalizedcurrently,recovered,death,deathconfirmed,deathprobable,total
2296,6/18/20,AK,708,80477,,18,449,12,12,,81185
2297,6/18/20,AL,28206,294328,,668,15974,810,801,9,322534
2298,6/18/20,AR,13928,214506,,226,9376,208,,,228434
2299,6/18/20,AS,0,174,,,,0,,,174
2300,6/18/20,AZ,43443,336289,,1667,6863,1271,1184,87,379732
2301,6/18/20,CA,161099,2913431,,4584,,5290,,,3074530
2302,6/18/20,CO,29673,232543,,270,4253,1402,,,262216
2303,6/18/20,CT,45440,334853,,176,7842,4226,3378,848,380293
2304,6/18/20,DC,9903,62296,,189,1155,527,,,72199
2305,6/18/20,DE,10499,78185,,79,6350,502,444,58,88684
2306,6/18/20,FL,85926,1425386,1457,,,3154,3154,,1512769
2307,6/18/20,GA,60912,602292,,921,,2605,,,663204
2308,6/18/20,GU,193,9395,,0,170,5,,,9588
2309,6/18/20,HI,744,63630,,,639,17,,,64374
2310,6/18/20,IA,24854,216077,,188,15604,679,,,240931
2311,6/18/20,ID,3632,64380,,23,3013,88,68,20,68012
2312,6/18/20,IL,135639,1149054,,1878,,6718,6537,181,1284693
2313,6/18/20,IN,41438,343284,,754,30175,2491,2304,187,384722
2314,6/18/20,KS,11681,130443,,,696,247,,,142124
2315,6/18/20,KY,13197,293183,,400,3506,520,518,2,306380
2316,6/18/20,LA,48634,496587,,585,37017,3062,2950,112,545221
2317,6/18/20,MA,106422,634838,,968,91404,7770,7591,179,741260
2318,6/18/20,MD,63229,384379,,660,4640,3016,2886,130,447608
2319,6/18/20,ME,2878,71182,,27,2300,102,102,,74060
2320,6/18/20,MI,66798,783388,,557,44964,6061,5818,243,850186
2321,6/18/20,MN,31675,429204,,345,27566,1376,1344,32,460879
2322,6/18/20,MO,16908,280434,,533,,946,,,297342
2323,6/18/20,MP,30,8139,,,19,2,2,,8169
2324,6/18/20,MS,20641,218074,,668,15323,938,922,16,238715
2325,6/18/20,MT,655,66215,,8,545,20,,,66870
2326,6/18/20,NC,48188,645490,,857,29219,1175,1175,,693678
2327,6/18/20,ND,3193,87461,,26,2809,70,64,6,90654
2328,6/18/20,NE,17226,127587,,156,10761,234,,,144813
2329,6/18/20,NH,5436,96548,,56,4104,330,,,101984
2330,6/18/20,NJ,168107,1003627,,1258,29101,12800,12800,,1171734
2331,6/18/20,NM,10065,265832,,161,4351,452,,,275897
2332,6/18/20,NV,12076,218720,,357,641,489,,,230796
2333,6/18/20,NY,385760,2793900,,1358,69243,24661,,,3179660
2334,6/18/20,OH,43122,556902,,547,,2633,2401,232,600024
2335,6/18/20,OK,9354,260199,,197,7071,366,,,269553
2336,6/18/20,OR,6366,182770,,141,2502,187,,,189136
2337,6/18/20,PA,80236,543832,,740,60979,6361,,,624068
2338,6/18/20,PR,6111,113280,,73,,147,57,90,119391
2339,6/18/20,RI,16354,123216,,126,1502,885,,,139570
2340,6/18/20,SC,21548,258975,,626,9734,621,621,0,280523
2341,6/18/20,SD,6109,64244,,93,5221,78,,,70353
2342,6/18/20,TN,32829,619565,,617,21949,509,488,21,652394
2343,6/18/20,TX,99851,1307890,,2947,63812,2105,,,1407741
2344,6/18/20,UT,15839,266846,,282,8786,152,,,282685
2345,6/18/20,VA,56238,445830,259,857,7493,1586,1482,104,502327
2346,6/18/20,VI,73,2354,13,,64,6,6,,2440
2347,6/18/20,VT,1135,53610,,11,917,56,56,,54745
2348,6/18/20,WA,28575,441468,,263,,1226,1226,,470043
2349,6/18/20,WI,26590,433913,174,240,18055,719,719,,460677
2350,6/18/20,WV,2418,142011,,25,1665,88,,,144429
2351,6/18/20,WY,1144,35010,,8,870,18,,,36154
2352,6/17/20,AK,696,77013,,23,438,12,12,,77709
2353,6/17/20,AL,27312,283411,,688,15974,790,784,6,310723
2354,6/17/20,AR,13606,207093,,217,8996,197,,,220699
2355,6/17/20,AS,0,174,,,,0,,,174
2356,6/17/20,AZ,40924,325269,,1582,6715,1239,1159,80,366193
2357,6/17/20,CA,157015,2840973,,4522,,5208,,,2997988
2358,6/17/20,CO,29442,227225,,290,4231,1373,,,256667
2359,6/17/20,CT,45429,327850,,186,7611,4219,3373,846,373279
2360,6/17/20,DC,9847,60239,,197,1155,523,,,70086
2361,6/17/20,DE,10444,76143,,83,6305,502,444,58,86587
2362,6/17/20,FL,82719,1403040,1240,,,3110,3110,,1486999
2363,6/17/20,GA,60030,590437,,881,,2575,,,650467
2364,6/17/20,GU,188,9010,,0,170,5,,,9198
2365,6/17/20,HI,740,62503,,,637,17,,,63243
2366,6/17/20,IA,24461,210670,,188,15289,673,,,235131
2367,6/17/20,ID,3540,63244,,28,2921,88,68,20,66784
2368,6/17/20,IL,135046,1124143,,1878,,6666,6485,181,1259189
2369,6/17/20,IN,41013,330169,,789,29671,2475,2289,186,371182
2370,6/17/20,KS,11681,130443,,,696,247,,,142124
2371,6/17/20,KY,12995,286874,,416,3444,518,516,2,299869
2372,6/17/20,LA,48634,496587,,585,37017,3062,2950,112,545221
2373,6/17/20,MA,106151,625895,,998,88725,7734,7568,166,732046
2374,6/17/20,MD,62969,378374,,702,4596,2996,2866,130,441343
2375,6/17/20,ME,2836,71182,,27,2275,102,102,,74018
2376,6/17/20,MI,66497,783388,,562,44964,6036,5792,244,849885
2377,6/17/20,MN,31296,417291,,351,27404,1357,1325,32,448587
2378,6/17/20,MO,16625,268377,,533,,909,,,285002
2379,6/17/20,MP,30,8139,,,19,2,2,,8169
2380,6/17/20,MS,20641,223748,,668,15323,938,922,16,244389
2381,6/17/20,MT,630,64885,,5,538,20,,,65515
2382,6/17/20,NC,46855,620567,,846,29219,1168,1168,,667422
2383,6/17/20,ND,3166,86508,,25,2756,70,66,4,89674
2384,6/17/20,NE,17031,125356,,156,10529,231,,,142387
2385,6/17/20,NH,5364,94722,,62,4067,326,,,100086
2386,6/17/20,NJ,167703,980138,,1352,28966,12769,12769,,1147841
2387,6/17/20,NM,9933,261620,,156,4217,447,,,271553
2388,6/17/20,NV,11842,215768,,360,640,486,,,227610
2389,6/17/20,NY,385142,2725977,,1479,69085,24629,,,3111119
2390,6/17/20,OH,42422,542141,,541,,2611,2377,234,584563
2391,6/17/20,OK,8904,256528,,181,6898,364,,,265432
2392,6/17/20,OR,6218,178132,,158,2457,183,,,184350
2393,6/17/20,PA,79818,533013,,788,59863,6319,,,612831
2394,6/17/20,PR,6003,113280,,78,,147,57,90,119283
2395,6/17/20,RI,16283,121997,,126,1489,876,,,138280
2396,6/17/20,SC,20556,252198,,607,9734,617,617,0,272754
2397,6/17/20,SD,6050,62938,,91,5143,78,,,68988
2398,6/17/20,TN,32143,612430,,632,21282,497,476,21,644573
2399,6/17/20,TX,96335,1273303,,2793,62368,2062,,,1369638
2400,6/17/20,UT,15344,263348,,270,8552,149,,,278692
2401,6/17/20,VA,55775,438566,313,938,7429,1583,1478,105,494654
2402,6/17/20,VI,73,2354,13,,64,6,6,,2440
2403,6/17/20,VT,1130,52533,,5,915,55,55,,53663
2404,6/17/20,WA,28255,435169,,256,,1231,1231,,463424
2405,6/17/20,WI,26129,423736,179,244,17613,712,712,,450044
2406,6/17/20,WV,2376,138994,,23,1654,88,,,141370
2407,6/17/20,WY,1114,33955,,7,862,18,,,35069
2408,6/16/20,AK,676,75539,,22,429,12,12,,76215
2409,6/16/20,AL,26912,278512,,683,13508,785,779,6,305424
2410,6/16/20,AR,13191,192375,,214,8352,182,,,205566
2411,6/16/20,AS,0,174,,,,0,,,174
2412,6/16/20,AZ,39097,315237,,1506,6598,1219,1140,79,354334
2413,6/16/20,CA,153560,2784195,,4462,,5121,,,2937755
2414,6/16/20,CO,29299,223857,,276,4196,1373,,,253156
2415,6/16/20,CT,45349,323359,,201,7611,4210,3362,848,368708
2416,6/16/20,DC,9818,57308,,192,1155,520,,,67126
2417,6/16/20,DE,10403,75671,,87,6256,499,441,58,86074
2418,6/16/20,FL,80109,1380200,1150,,,3085,3085,,1461459
2419,6/16/20,GA,59078,575900,,875,,2529,,,634978
2420,6/16/20,GU,186,8846,,,169,5,,,9032
2421,6/16/20,HI,736,61292,,,630,17,,,62028
2422,6/16/20,IA,24179,206459,,193,15025,669,,,230638
2423,6/16/20,ID,3462,62185,,24,2877,88,68,20,65647
2424,6/16/20,IL,134500,1094702,,1939,,6579,6398,181,1229202
2425,6/16/20,IN,40786,322959,,860,29093,2447,2265,182,363745
2426,6/16/20,KS,11419,125543,,,676,245,,,136962
2427,6/16/20,KY,12829,283204,,395,3431,512,510,2,296033
2428,6/16/20,LA,47706,485011,,588,37017,3042,2930,112,532717
2429,6/16/20,MA,105885,617762,,1045,88725,7665,7508,157,723647
2430,6/16/20,MD,62409,366816,,742,4579,2982,2851,131,429225
2431,6/16/20,ME,2819,69516,,30,2233,101,101,,72335
2432,6/16/20,MI,66269,769265,,562,44964,6034,5790,244,835534
2433,6/16/20,MN,30882,398263,,357,27006,1344,1313,31,429145
2434,6/16/20,MO,16414,268377,,524,,882,,,284791
2435,6/16/20,MP,30,8139,,,19,2,2,,8169
2436,6/16/20,MS,20152,220651,,668,15323,915,899,16,240803
2437,6/16/20,MT,614,62963,,8,535,19,,,63577
2438,6/16/20,NC,45853,605568,,829,29219,1154,1154,,651421
2439,6/16/20,ND,3124,85527,,26,2720,69,66,3,88651
2440,6/16/20,NE,16851,122662,,160,10351,220,,,139513
2441,6/16/20,NH,5345,93528,,69,4041,320,,,98873
2442,6/16/20,NJ,167426,964356,,1291,28872,12727,12727,,1131782
2443,6/16/20,NM,9845,258076,,161,4160,440,,,267921
2444,6/16/20,NV,11658,210816,,349,640,485,,,222474
2445,6/16/20,NY,384575,2667203,,1538,68938,24608,,,3051778
2446,6/16/20,OH,42010,526123,,528,,2597,2362,235,568133
2447,6/16/20,OK,8645,253160,,172,6765,363,,,261805
2448,6/16/20,OR,6098,173440,,141,2431,182,,,179538
2449,6/16/20,PA,79483,523609,,800,59612,6276,,,603092
2450,6/16/20,PR,5951,113280,,94,,147,57,90,119231
2451,6/16/20,RI,16232,120790,,129,1479,865,,,137022
2452,6/16/20,SC,19990,247689,,571,9734,607,607,,267679
2453,6/16/20,SD,5966,61236,,92,5069,77,,,67202
2454,6/16/20,TN,31830,607160,,621,20710,493,472,21,638990
2455,6/16/20,TX,93206,1255236,,2518,60681,2029,,,1348442
2456,6/16/20,UT,14937,260763,,271,8470,145,,,275700
2457,6/16/20,VA,55331,430107,257,904,7341,1570,1465,105,485695
2458,6/16/20,VI,73,2305,5,,64,6,6,,2383
2459,6/16/20,VT,1131,51759,,12,914,55,55,,52890
2460,6/16/20,WA,27925,426586,,235,,1221,1221,,454511
2461,6/16/20,WI,25844,414330,192,275,17122,703,703,,440366
2462,6/16/20,WV,2341,134730,,24,1636,88,,,137071
2463,6/16/20,WY,1089,33324,,7,852,18,,,34413
2464,6/15/20,AK,664,73773,,21,417,12,12,,74437
2465,6/15/20,AL,26272,276402,,641,13508,774,769,5,302674
2466,6/15/20,AR,12917,191221,,206,8352,182,,,204138
2467,6/15/20,AS,0,174,,,,0,,,174
2468,6/15/20,AZ,36705,308552,,1449,6462,1194,1127,67,345257
2469,6/15/20,CA,151452,2716730,,4323,,5089,,,2868182
2470,6/15/20,CO,29130,219955,,276,4196,1348,,,249085
2471,6/15/20,CT,45235,317038,,203,7611,4204,3356,848,362273
2472,6/15/20,DC,9799,56047,,191,1155,515,,,65846
2473,6/15/20,DE,10340,74346,,88,6172,498,440,58,84686
2474,6/15/20,FL,77326,1352858,1167,,,3030,3030,,1431351
2475,6/15/20,GA,58414,572082,,865,,2494,,,630496
2476,6/15/20,GU,185,8573,,,169,5,,,8758
2477,6/15/20,HI,728,60746,,,629,17,,,61474
2478,6/15/20,IA,24053,203335,,197,14625,655,,,227388
2479,6/15/20,ID,3399,59581,,23,2837,87,67,20,62980
2480,6/15/20,IL,133877,1076596,,1961,,6507,6326,181,1210473
2481,6/15/20,IN,40430,315399,,882,28744,2433,2251,182,355829
2482,6/15/20,KS,11419,125543,,,676,245,,,136962
2483,6/15/20,KY,12647,283204,,383,3416,505,503,2,295851
2484,6/15/20,LA,47172,471553,,568,37017,3018,2906,112,518725
2485,6/15/20,MA,105690,611541,,1026,88725,7647,7490,157,717231
2486,6/15/20,MD,62032,359076,,745,4567,2947,2817,130,421108
2487,6/15/20,ME,2810,68161,,31,2189,101,101,,70971
2488,6/15/20,MI,66085,757952,,562,44964,6017,5772,245,824037
2489,6/15/20,MN,30693,392229,,353,26609,1335,1304,31,422922
2490,6/15/20,MO,16189,263752,,612,,880,,,279941
2491,6/15/20,MP,30,8139,,,19,2,2,,8169
2492,6/15/20,MS,19799,210704,,661,15323,895,879,16,230503
2493,6/15/20,MT,609,60328,,7,510,19,,,60937
2494,6/15/20,NC,45102,593377,,797,29219,1118,1118,,638479
2495,6/15/20,ND,3101,84675,,31,2683,68,65,3,87776
2496,6/15/20,NE,16725,121030,,160,10121,216,,,137755
2497,6/15/20,NH,5345,93528,,69,4041,320,,,98873
2498,6/15/20,NJ,167103,948980,,1342,28819,12676,12676,,1116083
2499,6/15/20,NM,9723,253942,,162,4114,435,,,263665
2500,6/15/20,NV,11279,205155,,346,636,483,,,216434
2501,6/15/20,NY,383944,2607266,,1608,68851,24579,,,2991210
2502,6/15/20,OH,41576,515592,,513,,2573,2342,231,557168
2503,6/15/20,OK,8417,242587,,149,6628,359,,,251004
2504,6/15/20,OR,5820,170316,,125,2396,180,,,176136
2505,6/15/20,PA,79121,513909,,851,58549,6243,,,593030
2506,6/15/20,PR,5890,113280,,104,,147,57,90,119170
2507,6/15/20,RI,16180,119304,,127,1474,851,,,135484
2508,6/15/20,SC,19378,236179,,536,8682,602,602,,255557
2509,6/15/20,SD,5928,60467,,93,4961,75,,,66395
2510,6/15/20,TN,31160,598818,,642,20062,483,462,21,629978
2511,6/15/20,TX,89108,1225653,,2326,59089,1983,,,1314761
2512,6/15/20,UT,14608,258330,,184,8380,143,,,272938
2513,6/15/20,VA,54886,424113,259,902,7230,1552,1444,108,479258
2514,6/15/20,VI,73,2305,5,,64,6,6,,2383
2515,6/15/20,VT,1128,51429,,16,912,55,55,,52557
